q_BSC,c_BSC,q_Nusinersen,c_Nusinersen,q_OA,c_OA,q_Risdiplam,c_Risdiplam
0.7933129589489594,1804653.9164740348,1.4182668770249613,4282536.239155134,3.7480003303928786,4943003.0804848885,4.186473874280615,7906384.897075097
0.5380108054395352,1413382.1875998215,2.656109960023831,4843932.578502634,7.751116417103993,5102690.734141018,8.911659996900728,8395475.95354422
0.6276282777454104,1826290.8448260606,2.4527112883829956,5430957.756427826,7.247950443152736,5522732.764104118,6.012217158145497,7575806.654772948
0.6351407759359016,1167776.209769976,2.147211258012428,4096263.3800550443,5.39666478822858,4519929.179515391,7.236998944384562,8383359.594999871
0.8504842386887559,2550784.8678698144,1.2939671358603573,4312604.273343343,5.5522204344439645,5060195.615918208,4.565224846589359,8435441.586749287
0.6361406347836344,1786525.7743214874,2.2447097471244426,5431594.052421423,8.162769270058966,4993031.402186921,5.531124644775659,6679518.0496061
1.1197402828371814,1868718.8360837805,2.6045836937655507,4528563.491411939,7.452533576757157,4593318.3589008525,9.336903796705204,8083372.822323564
0.7002163240474562,1574765.7672710142,1.8408705667132692,3991259.4513805155,6.3472544500142165,5100077.073470361,6.556964400095256,7185140.094453293
0.7892483433239815,1163843.0412342872,2.6368477356870397,3999428.8334322944,9.685857338303604,4660318.594607431,7.6408130949678394,6794141.580248417
0.45961584257960947,1162813.8686178657,2.515949183654029,5243591.024930745,8.04533176300724,5146286.25715554,6.5540215235101735,8017031.752962159
1.1824056853278881,2535101.9205701286,2.445885644710875,5330576.971765445,7.4707867964861885,4609300.328788187,5.841617724098467,7584035.458490398
0.6386804296794237,1278585.452480758,1.747471119369387,3700230.935634959,7.664259713188899,4687394.160578752,6.934001164679462,7830225.045836053
0.8047789646111152,2752512.234482195,2.5337534213434543,5514384.033518007,6.844722030123868,4824647.667247149,7.699555809002913,8188284.243749061
0.8788754905121237,2600688.0774972965,2.2287189987134264,5700709.271934088,6.465462313161236,5007663.929039593,5.541093905941036,7849017.923487363
0.8940728300759131,1915386.0761491375,2.256269199686249,5586556.282219695,6.089685105095866,4967788.000861702,5.211492022305287,8176853.686934365
0.958910718640839,1938098.7338740502,3.565762254557214,6531243.866630761,9.640548025219848,5247536.946401004,6.6126777297986425,7045802.995644106
0.6911069451053583,1597075.6911540907,2.419222529992729,4995482.437582758,7.433994926820109,5601797.488446702,6.239099684942488,6663853.271069362
0.6691022270331551,1602836.8642939501,1.7690061783304007,4101862.3906930164,6.8910369647491025,4539116.438758255,6.459467658571763,6939732.153821437
0.7817334874985463,1685085.1297495863,2.283251517257206,4826009.9342835415,5.796315798081547,5071651.453049309,6.428177260932188,8399011.67279385
0.6840415810432736,2100376.616312211,2.1208170918363627,5231188.717315193,7.006907904896366,4850210.403730704,5.1044374414795275,7110292.126228978
0.8339472094349119,1717996.3653083262,2.390541972242234,5089721.3287184695,6.732439318340322,4738246.995297976,6.69379510594717,7634268.939802855
0.6526953587766502,1399022.1782461815,2.8459110905496257,5328029.434764647,8.409009334528632,4662045.592452584,7.310523003722725,6934273.140945133
0.6167816176362504,1538149.1427792339,2.524709952404302,4492550.462626603,10.822157293794533,5343383.184164727,9.9858972710049,8181531.823557781
0.8595094136367618,2205516.5304639395,2.091589985844002,4857965.835041812,8.641678491805994,4830472.460655573,5.9814201118083625,7388036.413847583
0.7737564952445334,1737410.891245652,2.206415340005987,5117025.602412615,6.574950214384818,4796258.274362592,5.424816403493586,7180109.5109708
0.6539738442146681,1487419.9112150946,2.1833370373785526,4471166.513948404,8.906804076897375,4394188.421636016,8.331569744828917,7266530.511682596
0.5134239862656061,1278471.0042097839,2.1554165214654364,4183009.3102312568,8.478777747567385,5106015.539865316,8.095435618728143,7941953.090281646
0.4760384015512973,1233422.5102759087,1.8521664501551933,4200011.638095583,8.097902657439437,5052884.821573335,4.866082498755014,5805601.537473068
0.5486013695861729,1154241.3147759768,2.9773767883707443,5471718.53315185,7.0663267143945285,5012908.507365366,6.461685843354324,7018154.174981631
0.7232879637904811,1504061.5305491826,1.9930009063768652,4463948.636837017,6.704900093110222,4772890.375531203,5.583111903603769,6900524.495140733
0.6339552672821361,1466324.947563191,1.7207526469042551,4440784.995156344,6.262373750005039,4510405.994783185,5.630461649698716,8502099.273983503
0.6048375075690355,1502065.6599889244,2.226279702040257,5509970.461433784,5.937474606827405,5281019.43369798,5.735099272979829,8459207.944050495
0.5935147424783366,1721405.069384042,2.5523639886647085,5018251.131176314,9.146920386068368,4711741.758820663,7.149100837504272,6891757.215063791
0.5873155614091277,1744344.904088352,1.9158087758744082,4912012.664586943,7.408301004568723,5228116.751747116,5.341699455578137,7993595.3398744725
0.7452126995654405,2104708.3631045315,1.6581651025215176,4514628.427059479,7.946401570627125,5055065.706443739,7.565418908000647,8261730.853976567
1.258975696307372,2768865.1471146047,2.050061769443905,5051553.707489043,6.700980077922125,4877188.064412217,4.912266437299009,6237083.005243659
0.7027018319383994,1455611.0642142403,1.3424465040622355,3409774.2697570985,5.72853413131214,4589261.105527551,5.623580339107736,7589265.331793491
0.7598559633158546,2072954.672066761,2.8566384119182655,5499257.237079306,8.340061021307536,4820975.976282688,6.051352875983833,5993955.044607898
